pointspread,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33,PCA34,PCA35,PCA36,PCA37,PCA38,PCA39,PCA40
2,10.75469314,3.70177337,1.050809584,-0.76374913,1.423362037,0.323313484,1.870213156,-1.592205956,-3.431159775,-3.112137531,3.014250886,-0.976917236,2.197336202,-2.41450249,-0.653712375,-1.406819383,-0.824823041,0.542214598,0.534780013,-0.767555614,-3.017892028,2.315411397,-1.712246399,1.15867779,-1.195602015,0.344716282,1.289481849,-1.689023968,-0.83758564,-1.174462661,0.692978962,-0.046632841,0.483487814,0.487578707,0.265568354,0.131684653,-1.131253341,-0.556248658,-0.244224621,1.644547472
22,4.54462744,-7.688362545,3.431389024,7.934210555,2.163309763,2.569194026,5.152707882,4.625533017,1.956652804,-0.222309225,0.122099245,3.926832244,-0.236919121,2.973582042,-0.731284866,2.450854024,-0.527300774,-0.107623184,0.493026404,-1.394755043,1.125753157,-0.360550623,-0.372428422,0.736357661,0.975158336,-0.540801003,-1.78855033,-0.911220426,-0.730335392,0.065882505,0.404856349,-0.927346841,-1.161964515,-0.58568967,0.974297182,-2.950212095,2.484817668,0.061439205,-0.755410415,1.603238219
6,-0.879457716,0.827499606,5.331877309,1.662476923,-2.232745948,-2.043682946,-2.098009741,1.90030699,-1.299142163,-3.791780231,-1.962520826,-1.16764796,0.241433658,0.918805082,-0.117781241,-0.123874847,-0.599775862,0.124391055,1.890135067,2.340818634,3.677291836,0.476701316,-1.801719001,0.04746002,2.67206209,-0.106945586,2.028972802,-0.203967965,0.42901015,1.010926903,-2.201546125,-0.333899889,-0.518006467,2.434556872,-0.003754167,0.1422741,1.114498749,-1.222640666,0.100760261,0.487832838
12,8.803193005,-2.39492138,2.645599162,-6.163891834,-2.044223962,-1.837881518,-0.164266859,-0.299432599,0.771810291,-0.275540632,-1.358042216,1.122953743,-0.05115587,-1.18409995,2.297480941,4.049808693,2.681967276,0.976950221,-2.407860937,-0.730356118,-2.879664852,1.067518013,-0.021949932,-1.131061627,1.230731529,0.085466979,0.441213109,0.415184936,-0.069596244,-0.105118253,-1.621770972,0.439171283,-0.662637831,1.947947382,-0.259656168,-0.567284154,0.810257937,0.58262691,-0.328281528,1.038006062
20,4.289302784,-4.274079928,1.434948646,-1.61538756,0.051346408,4.338753089,-7.048516044,0.276694173,-2.412213566,2.115974303,-1.254528242,-1.370529327,0.197549371,1.603243198,-2.34429708,-1.095301575,1.951818469,0.13181325,1.083946306,1.4747925,1.771735927,0.404289708,-1.599247773,0.587000925,0.892220459,-1.314938846,0.427401898,-0.619847364,-0.797794583,0.916412405,-1.149485324,-0.483913262,1.462352122,-0.638382532,-1.270581015,-0.530942437,0.014765953,-0.709961994,0.820061806,0.012354745
3,6.284357537,-4.774800507,2.135250347,5.905793737,1.623858596,0.241486603,6.074106178,3.086126473,3.945478906,0.610933033,1.799301047,1.463103309,-0.352957036,1.989852456,1.222737445,3.457969937,-1.193394985,0.002939868,-1.109332854,-3.533188971,-0.194505102,-0.274613992,0.0724415,-0.396320069,0.906158358,-0.939448559,-1.433817517,-0.494281285,-2.050728301,0.509040733,-0.34931518,-0.172532053,-1.833456714,0.016743124,1.138993201,-2.10314315,1.899732665,0.504586462,-1.049608295,1.425375424
6,6.50521844,-2.865286944,-1.520432627,1.773286867,-1.265889941,-0.17665235,-0.770449785,5.366577971,3.202445225,2.25856775,2.171552936,1.857561405,1.685500254,2.417116865,-0.919918398,-2.127615736,-1.376754455,2.48665214,2.073005257,2.07669833,2.821029104,-0.150320025,0.407558821,-1.991110634,-0.892102414,-1.80338233,0.038132434,-0.44050565,0.759417956,0.68349505,0.722744054,0.900060643,0.284972014,-0.254260074,0.639795749,-0.948046184,-1.983919848,1.427963767,-0.123583397,-0.906554491
-7,6.007691258,-0.186780737,2.842219211,3.774325259,0.456920746,-2.547649507,1.598660504,1.111335868,0.60822796,-1.412527048,2.399901612,-1.217278619,-1.541713633,-2.552663814,-0.951215929,1.437590074,8.24088524,1.062797108,-1.101213552,0.393750877,1.772262984,-0.522071422,1.225926319,0.851269391,-1.808194852,-1.709013381,-0.166976205,-0.31921166,-1.00346143,-1.099642919,-1.793812468,-0.403313208,1.414906844,1.057422236,-0.048381542,-1.377427778,-0.198304112,0.744606473,-0.842677063,-0.045862172
5,-0.554684629,-7.58705837,-0.064343203,1.342433526,-2.484499266,-0.604730777,-2.271965617,-2.143265449,-1.631354686,2.320429799,0.502300975,-2.241964401,0.581013119,1.317411968,-1.255258948,0.363119598,1.047035361,0.225135513,-0.354743777,-0.630022072,-1.741037836,0.246378768,-2.09530069,0.336827811,1.533777113,0.772242189,2.493899392,-1.405495345,-1.917666298,0.666709103,0.316347132,0.581570155,0.450830653,-1.39469784,0.005956372,-0.311596474,0.639729991,-1.299708703,-0.568632983,-1.000049678
10,4.955550851,-1.668911144,-0.891141827,-0.53295837,0.115697008,1.057868145,-0.3029122,-3.183428067,-0.580301112,-0.813650915,-0.212017069,-0.618674394,0.877272458,2.391998809,3.68097758,-2.77671213,-2.125815271,0.582687444,-1.326776211,1.141971339,1.888673128,0.687825196,0.136661459,0.220038831,0.348577728,1.611921959,1.029100328,-1.342058473,1.122935892,-0.583297506,-0.391770746,-0.210062994,-0.894320605,0.432857603,-0.156052719,-0.405249941,0.537321332,0.118510328,1.066816494,-0.102006727
-6,6.644894817,0.147323232,4.478698282,1.204213002,4.037622824,1.293782344,0.675884647,0.279608867,0.88969323,-0.101171526,2.41144998,-1.71005112,0.133443175,-2.273914294,5.965459301,1.280602125,-3.200546996,2.091173099,-2.611248039,-1.095930146,3.316574567,0.562927121,1.92649793,-0.164949195,-1.577208609,-0.609848732,-1.273100604,-0.023578633,-0.182674898,-0.404133097,-0.231541085,-0.253080609,-0.61951302,2.03442316,1.424183753,-0.608973464,0.275997334,-0.148607774,0.529867906,-0.371984247
22,-1.99225342,-2.154460855,1.703571149,0.471950022,-6.572087026,4.159637168,-3.724124881,0.80429365,1.09967915,-2.020053007,1.661665316,-1.583730668,2.493432773,-0.208213639,-0.266659238,-0.275572655,1.045418441,-1.701113568,1.521872218,1.062990948,-0.665741379,1.048333854,-0.180888506,1.476723491,-0.265928483,0.031023957,-0.025710308,-1.153867995,0.169677795,-0.332155119,0.815584753,-0.062188177,-0.135454387,0.864067379,-0.114077621,-0.844720965,-1.106067511,0.311065692,-0.144418544,1.68424325
30,-0.876216483,-10.46907496,-2.848741066,0.845662229,-4.379382749,1.276165761,0.811449602,-1.904378985,-0.982079852,-0.426104806,-1.769570933,1.684632863,-0.574395855,0.20969109,-0.42798461,-1.562786073,0.977466656,0.329561298,-0.563542461,-0.834405252,0.557707033,1.144706457,0.160165615,0.874550034,-0.731164631,1.067487709,-0.761968946,-1.753976459,-0.69648553,0.530871852,-1.901998501,1.339122469,-0.325796767,0.042324379,-1.299421739,-1.258789889,2.608696568,0.742785742,-0.120986933,0.456287814
-18,0.47017312,0.158997487,3.811630182,4.567548516,-1.60951419,0.163548644,-0.347991799,2.755748248,-3.721367363,1.241696589,0.452437007,-1.249466759,0.462731852,-0.282429138,1.538751234,0.531186966,0.789782681,-1.2179257,0.794368117,1.863561967,-2.146547557,0.28530882,0.419981394,0.132687473,-0.024874912,-2.075366336,0.504315943,-0.135660085,-0.599485828,1.496504544,0.352976981,-0.704696047,1.080802149,0.919779117,-0.436880248,-0.06101234,1.046279544,1.218485459,1.004805713,-0.010296051
15,4.146962508,-0.559035494,5.581804014,-0.317725631,-1.045752353,1.578817924,-3.255364695,2.728635458,-0.771723704,-3.522408896,-1.75914266,-1.137549806,0.478373598,-0.380698659,-0.047828545,0.793470482,1.244357258,-0.837560282,-0.922349769,0.46948375,1.004297851,0.256019422,-1.927518989,0.273280759,2.015778196,0.235497109,0.662047314,0.980153399,-1.178923929,1.221739616,0.027791306,0.279650135,0.584377375,2.425113587,0.131309422,1.89597578,0.305986752,2.125209843,-0.312073864,1.166883446
-15,12.79597803,-2.03636936,0.597085526,0.400495922,0.244515116,3.223328639,-1.643713715,5.68508492,-1.321561148,-1.014883499,-1.833392781,-1.863582045,0.819485242,1.027130964,-0.346795177,-0.475707828,0.009373874,0.341142798,-0.032688954,-0.103170727,1.521834921,-0.186730345,0.967803757,-0.645989916,0.003109959,-1.630576616,-0.662787814,0.925149203,-2.016764027,-0.576679133,-0.545360159,0.61814088,-0.360559958,0.695830479,0.078353851,0.307533114,1.207820433,0.753129618,0.128939298,0.237894429
2,10.2094034,1.35700126,0.93397492,-3.661079711,-3.183324198,-0.499832844,1.075932887,-1.480493926,0.296950272,-2.027488509,2.519369083,1.366430414,0.49700161,-3.180541438,-1.12670453,2.075820106,1.512885953,3.246117047,0.19218778,-1.201826742,-3.005513832,2.626662854,-1.567141398,1.11794288,-0.933398465,-0.307998564,0.970354119,-1.662215381,-1.114519786,-0.901384527,0.414587426,1.281754679,-0.140168581,0.549261427,-0.454806982,-0.022015134,0.29928456,-0.061603004,-0.447613989,1.656787276
9,3.860942255,0.321302621,3.925577484,1.899202153,-1.446694206,3.633419736,4.016438814,-2.758130802,-3.000087086,-1.420667443,-0.300466019,-0.46461549,-0.568331364,-0.770416239,1.207215124,-0.533447016,1.321581634,-0.49992475,-1.481629763,-1.020245778,-1.359746352,1.193024568,0.774756613,0.897234064,-1.236788773,-0.094376794,-0.1333942,-1.585092625,2.303712211,-1.1027924,0.343140491,-1.076139756,-0.184295342,-0.003903373,-0.186543307,-1.669515674,-0.495461781,-0.221528239,0.535029423,0.317634247
-6,1.819497473,0.944178585,4.163230326,0.799857408,-3.361165826,5.182475534,5.109693912,2.129099116,0.815861726,-0.371302594,-2.995461218,1.052557515,-0.042699798,-0.060459077,-0.554695719,0.910694114,0.044373437,-0.530766194,2.97239838,3.224504476,0.776474891,-0.018547906,-1.011001101,0.726553233,1.944516821,-0.906244481,0.04076749,1.192445602,-0.165804098,-0.112643629,-0.726744149,-0.127350163,-0.661557413,0.704392491,0.360740954,-0.061607693,1.006484616,0.246783936,0.289531143,-0.019778046
-13,1.489722074,6.667857584,1.437909584,0.234530896,-2.955155479,1.403497024,3.012018275,-1.383112756,0.716394132,2.627492516,2.065671669,1.412092083,-1.782998524,-2.577141721,0.320884787,-1.098228132,0.928771396,-0.337985376,0.372281148,-0.674243163,-1.020057419,0.445920589,-0.966401026,-0.536358453,-0.309084575,0.522825249,0.725190626,0.524778579,-0.434767193,0.137326416,-0.891866038,-0.372099266,2.704874778,1.120907385,1.081729429,-1.183553948,-1.26688496,0.336363206,-0.521098914,-1.177107345
-6,-3.330137549,5.843872361,-0.96052691,0.200288258,-4.881919984,-0.903203117,1.015068688,0.163110975,-0.176384459,-0.883539373,-0.650828947,-0.493794562,-0.883406016,-0.629950155,0.906532897,1.745427121,-2.330695981,-0.431244703,0.261048687,-1.897075471,-0.983359796,-0.088380827,-1.002159383,0.276918101,1.106853732,0.474744946,0.746158773,0.330226748,-0.759895065,0.337168292,-1.013554377,0.19521854,-0.645430658,0.510770664,0.719162334,-0.127497731,-0.263401952,-0.063703635,-0.899728144,-0.213371876
-6,6.323173556,-3.425076424,-1.722800888,3.33472766,-1.353250803,0.514524938,0.323108414,2.865114482,1.555878775,2.156362556,-0.42441385,-0.475322197,1.859054488,0.296065537,-0.505132758,-2.399930077,-1.475167306,1.228901011,2.286111544,2.097383607,3.159186381,0.792516185,-0.913675076,-0.310223509,0.669228507,-0.859691625,-0.146541921,0.436850237,-0.205493442,1.732765778,-0.545738604,0.977395705,-0.116559451,-0.956042659,0.151932295,-0.907353348,0.886644612,2.253402854,0.018297143,0.215655446
20,5.592157817,-0.672587632,6.522014741,-2.056381299,0.539055498,0.33827926,0.47700559,1.743320318,-0.065485997,1.663938931,-0.346509128,-1.243251888,-0.572221647,-0.40936439,2.686356074,2.440748789,2.684049912,0.45081027,-0.983775316,-2.41122884,-0.61883139,-0.176696045,-0.132116048,-0.503301617,1.233868796,0.358017148,0.524287606,0.651349927,-0.055250803,0.34685407,0.623583344,-0.418302497,-0.417254422,0.628920588,0.778232544,0.760106959,0.407016545,-0.488106404,0.495990881,-0.808914656
24,5.366650405,-2.687115697,2.466955097,-1.564127663,0.89137117,3.942864744,-1.762306294,-3.083648228,0.959528645,-2.002279112,-1.252203026,-1.012935857,0.475354316,0.747681132,1.803492496,-0.324543903,-1.518311383,-0.717421207,-0.996770599,0.950000087,0.137508213,-0.869217466,0.485210895,0.115250241,0.895277823,1.283983266,-0.368003565,0.725130075,0.917858671,1.890742144,0.734912573,-0.988220865,-0.205109034,1.470914101,0.994862206,0.150858949,0.431559834,-1.114291338,-0.438216124,0.101073798
8,5.101014527,-3.468465995,4.547427283,0.238379553,0.398654824,1.360972676,3.436651599,0.091443374,-1.691630299,-1.317164436,3.137854688,-2.686776246,-1.198513753,3.59285884,1.805294302,-2.210591889,-0.935120684,-0.864962126,-1.790895016,1.3914611,0.855098005,-0.598711752,0.12054897,0.632342969,-0.402780123,-2.217980278,-1.316262055,0.742576377,-1.181909504,-0.394929138,1.154305097,0.578358346,-0.286228304,-0.699988385,-0.190419788,-0.901837439,0.132346879,-0.228000687,0.34713299,0.128092996
2,7.264989801,-4.353331369,5.20795147,2.781092635,1.631596471,4.086027085,0.38338751,3.439949763,1.033084545,-1.766327868,-0.951464675,1.964247747,0.257667737,1.989813826,-1.403806744,1.635935973,1.68923271,-1.008460794,-0.16815632,-0.937419837,2.14123267,-0.939560714,0.138500491,-0.173040261,0.963080825,-1.019313274,-2.797773947,1.345568569,-1.754509486,-0.213154319,-0.134223624,-0.21124465,-1.107167435,-0.296430772,1.106740318,-1.706658747,1.051731741,1.906893741,-0.918903051,1.206046554
8,5.835800076,0.485880091,2.205874373,0.42877191,-2.330728499,-0.480283112,-3.635571617,1.698449206,-2.898424866,1.49188334,-0.985472653,0.843216671,-1.464545449,-0.519631441,-0.74631778,3.829633654,4.6512674,4.098657358,0.025410287,0.018124126,1.104173206,-0.212921632,0.159709692,-0.157897607,1.255394481,-1.571659234,-1.271261284,1.617547239,-0.171322391,-0.400384217,-0.589628534,0.047383295,-0.265906471,0.505828269,-0.006740673,-0.460282723,0.301400334,-0.032955233,1.388674816,-1.026606028
10,-5.155550762,-0.621155431,0.065885719,1.190636539,-2.873072154,1.429787863,1.244197208,0.585967856,0.174610991,-1.628134647,1.813151112,-0.231005598,-5.744714395,-1.509984673,-0.460551609,0.303840133,-2.814704962,0.633766957,-1.135924573,-1.14946442,1.218048765,-0.401132915,-0.357308821,0.146685862,-0.106850323,1.008414739,2.645948023,-1.21645712,-1.760118139,0.748324512,-0.854578914,0.132427067,2.319900982,1.298107126,-0.604908027,1.125689246,1.405651406,-0.140509846,-1.406961678,0.688106454
11,4.152386644,-5.387777328,0.741840147,-1.467671714,-3.589874287,4.524900835,-5.141085055,-0.520260264,0.047853255,-1.446845094,-1.832601875,2.573144011,0.039208124,-0.592134009,-1.046249782,1.089713757,2.296821251,2.728933868,0.980042569,2.192526446,0.116889928,1.419478518,-1.019121151,1.975317365,0.023995671,-0.943488232,-0.298916856,-1.113105868,0.673538062,-0.257129431,-0.138242195,0.697905525,-0.421357837,0.141011028,-0.71356991,-0.379652485,0.603932123,-0.418630284,-0.142112733,0.328023138
-39,6.22274743,1.364118173,-0.668199091,0.40446267,-2.659960997,0.068127437,0.437961147,-0.004347625,-2.989696575,0.506302113,-3.065885284,0.837965587,0.753214362,0.09337141,0.679820189,-0.553979529,0.823291926,-0.322411697,-1.570123342,-1.115276823,0.581931558,0.258587377,-0.19119356,1.329910482,-1.146722978,0.88925245,1.099975344,-1.680843756,0.924715626,-0.259090641,-1.711672134,0.458724433,0.109746476,-1.158690782,-0.869334003,-3.170162189,0.873595085,0.407034451,-0.944494973,-0.141138457
2,5.276874446,-0.641818326,1.900363118,-2.211489527,-0.341607723,0.696395585,1.24115933,-2.03360481,-3.7478827,-3.198846201,0.903180052,-1.171016074,1.290526984,1.370973404,2.093458328,-2.620718531,2.997975203,-2.024987506,-2.706800853,-0.887683642,-0.383319353,0.292002023,0.429420685,-0.393369021,-0.148734496,0.583667375,0.593885026,-0.162656854,0.966697282,-0.523439057,-0.45551761,-0.041421356,-0.569105805,0.462515641,-0.294125082,0.919944234,1.683010973,0.306792804,1.294272101,-0.692053415
-11,5.845490143,6.914633538,2.203364431,-2.765582233,-3.743034201,0.282061917,1.627587079,1.153598715,1.254628686,-1.31639075,3.111927992,-1.419783768,0.140519457,-1.662901012,-0.241960362,-1.301712643,-0.998391496,-0.523211375,1.072661062,-0.905897479,-2.948538641,1.589664015,-0.898078512,1.12346018,-1.008283932,0.157140044,0.493281832,-0.734585274,-0.871724794,-1.442535291,1.13536732,0.439220841,0.085419177,0.328371968,0.353499321,-0.576938589,-0.668389706,0.438213057,-0.812362096,1.224317406
-10,4.650609171,5.113270221,1.061534277,0.320571599,-3.299998141,1.321415573,-0.578036524,5.16587065,-1.03109065,0.82369599,3.159915435,0.294357115,0.834501667,-2.093248809,2.645510923,0.347579158,0.059441102,-0.28343732,1.269347649,-0.229519288,0.207688836,0.156436664,-0.431553905,0.198303715,-0.203787104,-1.11304687,0.293469131,1.529518478,0.399826172,-0.492392708,-0.615453668,0.071462207,-0.548855782,0.033446825,0.509019806,-0.178567138,-0.085687812,0.919767898,1.692023738,0.913392321
4,1.526534501,4.489961564,2.893752442,-1.384518247,-1.87345318,-0.530096209,3.022443602,-1.005596397,-0.340428323,-2.918435594,2.573528539,0.144901764,1.041443717,-0.939823962,-1.755980832,0.108357907,3.749047894,-1.846673999,-1.141747225,-1.372421822,-0.043056947,-0.072124045,-1.777676323,0.4527915,-0.683699376,0.626861416,0.293944121,0.590475373,0.076445858,1.473113837,-1.357647587,1.123244831,0.846988232,1.421882875,-0.24995941,2.100320171,-0.048000384,1.47949149,-0.63499931,1.515669443
7,4.564530696,-1.058452051,5.154056125,1.197209034,-3.189368057,1.679265716,0.620962752,2.303138627,-0.107001334,0.651351273,-2.150726259,-0.391380859,-0.854895001,0.223217844,0.113168237,0.100707732,0.728608901,0.582318734,1.237566196,2.440547143,0.434841723,0.452561024,0.095281437,1.434971757,0.194659955,-0.359018221,-1.687144056,-0.007811331,0.171130679,-0.538275263,-0.467245246,-0.248840686,-0.850716012,1.095539732,0.981021837,-1.884809378,-0.222691522,-1.343237344,0.118956953,-1.449273013
-6,6.556792743,2.201516353,4.238437579,3.834007704,5.405582467,-0.926903879,-0.344919933,1.881033297,2.331487396,1.731586781,2.749659085,2.012632448,1.366418777,0.685378495,1.334232275,-0.876863278,-1.025450678,1.496494316,-0.991455162,-0.834528979,1.675943339,0.777450313,-0.147347185,0.703771292,-0.006375026,1.7105628,-1.653688478,-1.603957273,0.698551051,-0.342073757,1.883064547,-1.559683019,-1.251474809,-0.033395991,1.003786311,-2.095434462,1.542223402,-1.410920494,-0.870541565,2.065290466
14,8.306107587,-1.319460244,0.283174275,-2.953373783,-1.622091471,1.755189225,-0.72654775,0.324676871,1.120689518,-0.152947576,1.886021909,0.667420085,-0.941867881,-2.910147656,2.527368837,3.925894547,-1.616512643,2.533444419,-1.135136433,1.210603179,0.647901534,1.47815966,-0.664729241,1.204379376,0.296478302,-1.050253157,-1.223779836,0.560643217,1.126910752,-1.066140663,-1.028625614,0.511887251,-0.160222149,1.470569525,0.155323581,0.220222096,0.737255169,-0.19539122,-0.240399679,-0.224122096
4,9.587706978,0.543296518,2.362501153,-5.259234422,-0.039955057,1.123375925,-1.784478962,5.111190404,0.966172312,0.12196301,0.961093398,1.611505547,1.623407621,0.716882892,-0.304401278,-2.48120312,0.433017585,1.086196432,-0.957600748,-1.406395923,-1.237027944,-0.853597703,-0.395286548,-0.24267168,-0.589210754,-0.293414544,-1.525484051,1.802210115,0.162290441,-1.024762416,-0.603437253,-0.439593012,0.091483941,0.018253337,-0.685071399,0.579918383,0.447320363,-1.132196286,0.41499661,-0.44649943
-4,2.345235673,-0.846254803,0.005326045,-0.970326476,-4.223133985,0.355983141,0.639795296,1.272382522,-1.426996614,-1.975580713,0.127388349,0.91405145,0.952337116,0.68879256,-0.037434693,1.749631541,-1.949594868,-2.720362141,2.007500357,1.956452571,-3.204153875,-0.05706571,-1.096863276,1.077733978,0.261953836,-0.157257231,0.004332897,-0.038859775,1.37651622,-0.363956495,1.617788864,0.428360913,-0.225223314,1.024682971,-0.350441962,1.154802539,0.156561552,0.857381719,0.97993206,-0.480979134
-3,1.786612452,4.381149516,-0.207985966,-1.046872234,-4.240164787,0.018491072,2.274368367,-0.083136561,1.771833084,0.451729821,2.03940079,0.058962064,-0.506567059,-2.139963672,0.520000007,-1.211035393,-0.446707973,-1.448814213,0.049253906,-0.340035618,-1.900207352,0.791460383,-1.041255278,0.707858137,-0.630012604,-0.0356029,0.460555946,0.652879058,0.871407481,-0.450829047,0.653011319,-0.214001171,1.96746546,0.953865944,1.02069934,-1.403541151,-0.571107969,0.566913061,-1.045799683,-0.253388459
-10,8.179982834,0.275587918,-1.529845793,2.334014498,-0.418895868,0.048769448,2.136251176,1.625318724,2.344592519,-0.151689648,1.405143116,-2.971259546,-1.591242624,-0.825158847,-0.408828555,-1.234064159,-0.39041032,-1.15593497,-0.855738485,0.22565649,0.441100895,0.463843821,-0.75679365,0.937492403,-0.393845612,-1.36617279,1.055322066,-0.784356291,-1.561983076,0.126173952,-0.36685773,0.180869125,0.526932545,-0.312663131,-1.276229387,-1.011692608,0.103047548,1.78418591,0.530717498,1.690116039
13,6.481747666,-0.884188248,4.483603507,0.406447029,0.557009407,0.034146417,-1.185705052,1.267858757,-1.177824946,0.489484701,0.488470672,-1.254475305,-0.451983421,-0.394116533,0.779213076,1.93000411,4.701066251,1.726390653,1.000387697,-1.540146658,-0.179048142,0.263629021,0.12909822,0.759371459,0.074249737,0.267235004,-0.994475734,-0.14954788,-0.040492818,0.111933631,0.108581805,-0.354852874,-0.164769983,-0.335736749,-0.356048436,-0.897399556,-0.745991207,0.40628991,0.178902947,1.025064207
8,7.694514111,-2.385534122,0.58435481,-0.728976817,-1.444843625,0.491672884,-2.592557202,2.401150572,2.452787643,-1.740760597,-1.896683691,0.317403806,-1.510781806,-0.666046088,0.615769921,0.081166261,-0.712965458,0.772769351,-0.90328352,-0.472184358,-0.209922594,-0.065558466,-0.978039876,-0.387223361,1.833736186,2.08872364,1.368527207,0.469489629,-1.022936452,-0.063072676,0.86861916,0.849755473,0.772872589,0.76573308,0.325557022,1.600956195,2.225761659,0.42405458,-0.17233805,-0.92064373
13,1.130660988,-4.812586731,1.363815546,0.921832374,-4.332122125,2.912726732,-1.932331368,1.064323867,0.634185656,-2.546494064,0.70279419,-2.025311541,1.971363393,0.926833557,0.6619784,-0.741847857,-0.033102419,0.332170175,0.806530162,-1.496832685,1.453040341,0.614533277,1.080277562,0.719861445,-1.424205488,0.055511758,0.05576124,-1.47641605,-0.828053534,-0.850213166,0.854989184,0.293059626,-1.060374227,0.240709884,0.349187398,-0.164613015,-1.014520932,-0.105034454,0.800619664,0.814108797
